age,ast_pct,blk_pct,bpm,bpm-dum,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,href,mp,obpm,orb_pct,ows,per,player,player_id,pos,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws-dum,ws_per_48,birthplace
26,,,,,,,2.8,,.340,59,/players/o/oldhajo01.html,,,,-0.5,,John Oldham,oldhajo01,G,1950.0,,FTW,,,.364,,,2.3,,,"Beaver Dam, Kentucky"
27,,,,,,,-0.1,,.194,14,/players/o/ollrige01.html,,,,-0.5,,Gene Ollrich,ollrige01,G,1950.0,,WAT,,,.281,,,-0.6,,,"Whiting, Indiana"
22,,,,,,,0.0,,.119,34,/players/o/orrjo01.html,,,,-0.1,,Johnny Orr,orrjo01,F,1950.0,,TOT,,,.370,,,-0.1,,,"Yale, Kansas"
28,,,,,,,1.8,,.715,64,/players/o/ottendo01.html,,,,6.7,,Don Otten,ottendo01,C,1950.0,,TOT,,,.484,,,8.5,,,"Bellefontaine, Ohio"
24,,,,,,,0.4,,.523,59,/players/o/ottenma01.html,,,,-0.1,,Mac Otten,ottenma01,F-C,1950.0,,TOT,,,.372,,,0.3,,,"Bellefontaine, Ohio"
24,,,,,,,2.0,,.351,61,/players/o/owensre01.html,,,,-0.3,,Red Owens,owensre01,SG,1950.0,,TOT,,,.361,,,1.7,,,Texas
28,,,,,,,0.6,,.423,66,/players/p/parhaea01.html,,,,-0.5,,Easy Parham,parhaea01,F-G,1950.0,,STB,,,.362,,,0.1,,,"Fort Worth, Texas"
25,,,,,,,0.0,,.083,4,/players/p/parkija01.html,,,,-0.2,,Jack Parkinson,parkija01,G,1950.0,,INO,,,.121,,,-0.2,,,"Yorktown, Indiana"
24,,,,,,,0.1,,.226,9,/players/p/parslch01.html,,,,-0.1,,Charlie Parsley,parslch01,G,1950.0,,PHW,,,.323,,,0.0,,,"London, Kentucky"
27,,,,,,,-0.2,,.500,53,/players/p/patrist01.html,,,,1.9,,Stan Patrick,patrist01,F-G,1950.0,,TOT,,,.447,,,1.6,,,"Chicago, Illinois"
23,,,,,,,-0.1,,.523,52,/players/p/payakjo01.html,,,,0.5,,Johnny Payak,payakjo01,SG,1950.0,,TOT,,,.389,,,0.4,,,"Rossford, Ohio"
27,,,,,,,1.7,,.462,60,/players/p/perkiwa01.html,,,,-0.4,,Warren Perkins,perkiwa01,G-F,1950.0,,TRI,,,.365,,,1.3,,,"New Orleans, Louisiana"
25,,,,,,,2.1,,.474,62,/players/p/petered01.html,,,,3.0,,Ed Peterson,petered01,C,1950.0,,SYR,,,.472,,,5.1,,,"Buffalo, New York"
24,,,,,,,-0.3,,.336,55,/players/p/phelaja01.html,,,,-0.3,,Jack Phelan,phelaja01,F,1950.0,,TOT,,,.367,,,-0.5,,,"Chicago, Illinois"
27,,,,,,,4.6,,.332,65,/players/p/phillan01.html,,,,3.1,,Andy Phillip*,phillan01,G-F,1950.0,,CHS,,,.406,,,7.7,,,"Granite City, Illinois"
27,,,,,,,4.1,,.212,66,/players/p/pollaji01.html,,,,1.2,,Jim Pollard*,pollaji01,SF,1950.0,,MNL,,,.390,,,5.4,,,"Oakland, California"
23,,,,,,,0.0,,.379,7,/players/p/pritcjo01.html,,,,-0.1,,John Pritchard,pritcjo01,C,1950.0,,WAT,,,.325,,,-0.2,,,"Minneapolis, Minnesota"
27,,,,,,,0.7,,.498,56,/players/p/pughle01.html,,,,-0.2,,Les Pugh,pughle01,C-F,1950.0,,BLB,,,.377,,,0.6,,,"Butler, Ohio"
27,,,,,,,0.4,,.260,57,/players/p/putnado01.html,,,,-1.1,,Don Putman,putnado01,G,1950.0,,STB,,,.303,,,-0.7,,,"Wray, Colorado"
27,,,,,,,2.6,,.793,62,/players/r/ratkoge01.html,,,,3.4,,George Ratkovicz,ratkoge01,PF,1950.0,,SYR,,,.452,,,6.0,,,"Chicago, Illinois"
28,,,,,,,1.1,,.370,61,/players/r/raydo01.html,,,,0.2,,Don Ray,raydo01,F-C,1950.0,,TRI,,,.388,,,1.3,,,"Mt. Juliet, Tennessee"
35,,,,,,,2.2,,.393,67,/players/r/reisech01.html,,,,1.7,,Chick Reiser,reisech01,G-F,1950.0,,WSC,,,.400,,,3.9,,,"New York, New York"
25,,,,,,,2.2,,.537,62,/players/r/risenar01.html,,,,2.4,,Arnie Risen*,risenar01,C,1950.0,,ROC,,,.423,,,4.6,,,"Williamstown, Kentucky"
25,,,,,,,0.7,,.593,62,/players/r/rittete01.html,,,,1.6,,Tex Ritter,rittete01,G-F,1950.0,,NYK,,,.434,,,2.3,,,"Richmond, Kentucky"
24,,,,,,,0.3,,.176,67,/players/r/roberbi01.html,,,,-0.1,,Bill Roberts,roberbi01,C,1950.0,,STB,,,.380,,,0.2,,,"Fort Wayne, Indiana"
26,,,,,,,0.8,,.461,65,/players/r/rochare01.html,,,,6.2,,Red Rocha,rochare01,C,1950.0,,STB,,,.471,,,7.0,,,"Hilo, Hawaii"
26,,,,,,,2.2,,.211,66,/players/r/rollike01.html,,,,0.4,,Kenny Rollins,rollike01,PG,1950.0,,CHS,,,.385,,,2.6,,,"Charlestown, Missouri"
22,,,,,,,-0.3,,.251,42,/players/r/royerbo01.html,,,,0.3,,Bob Royer,royerbo01,G,1950.0,,DNN,,,.384,,,0.0,,,Indiana
26,,,,,,,0.0,,.111,4,/players/r/rulloje01.html,,,,0.0,,Jerry Rullo,rulloje01,G,1950.0,,PHW,,,.371,,,0.0,,,"Philadelphia, Pennsylvania"
32,,,,,,,2.5,,.405,69,/players/s/sadowed01.html,,,,1.8,,Ed Sadowski,sadowed01,C,1950.0,,TOT,,,.401,,,4.3,,,"Johnstown, Pennsylvania"
29,,,,,,,-1.0,,.483,57,/players/s/sailoke01.html,,,,4.8,,Kenny Sailors,sailoke01,G,1950.0,,DNN,,,.431,,,3.7,,,"Bushnell, Nebraska"
25,,,,,,,0.5,,.257,49,/players/s/saulpe01.html,,,,1.0,,Pep Saul,saulpe01,SG,1950.0,,ROC,,,.447,,,1.5,,,"West Orange, New Jersey"
31,,,,,,,2.4,,.322,65,/players/s/schaehe01.html,,,,2.9,,Herm Schaefer,schaehe01,G-F,1950.0,,MNL,,,.460,,,5.4,,,"Fort Wayne, Indiana"
22,,,,,,,0.4,,.287,34,/players/s/schatma01.html,,,,-1.3,,Marv Schatzman,schatma01,F,1950.0,,BLB,,,.293,,,-0.9,,,"St. Louis, Missouri"
24,,,,,,,4.3,,.331,68,/players/s/schaufr01.html,,,,4.0,,Fred Schaus,schaufr01,F,1950.0,,FTW,,,.426,,,8.4,,,"Newark, Ohio"
21,,,,,,,4.0,,.538,64,/players/s/schaydo01.html,,,,8.8,,Dolph Schayes*,schaydo01,F-C,1950.0,,SYR,,,.480,,,12.8,,,"New York, New York"
27,,,,,,,-0.3,,.820,62,/players/s/schoomi01.html,,,,4.3,,Milt Schoon,schoomi01,C,1950.0,,SHE,,,.498,,,4.0,,,"Gary, Indiana"
27,,,,,,,4.6,,.420,67,/players/s/schulho01.html,,,,-1.6,,Howie Schultz,schulho01,PF,1950.0,,TOT,,,.348,,,3.0,,,"St. Paul, Minnesota"
33,,,,,,,0.2,,.519,50,/players/s/schuldi01.html,,,,0.6,,Dick Schulz,schuldi01,F-G,1950.0,,TOT,,,.401,,,0.8,,,"Racine, Wisconsin"
27,,,,,,,2.3,,.315,66,/players/s/scolafr01.html,,,,3.1,,Fred Scolari,scolafr01,PG,1950.0,,WSC,,,.415,,,5.4,,,"San Francisco, California"
26,,,,,,,-0.4,,.446,61,/players/s/seewa01.html,,,,2.0,,Wayne See,seewa01,G,1950.0,,WAT,,,.442,,,1.6,,,"Clemenceau, Arizona"
23,,,,,,,0.0,,.569,13,/players/s/selbogl01.html,,,,-0.2,,Glen Selbo,selbogl01,G-F,1950.0,,SHE,,,.329,,,-0.2,,,"LaCrosse, Wisconsin"
26,,,,,,,1.8,,.337,34,/players/s/seltzro01.html,,,,0.0,,Rollie Seltz,seltzro01,G-F,1950.0,,AND,,,.375,,,1.8,,,"McIntosh, Minnesota"
27,,,,,,,1.4,,.664,65,/players/s/seminji01.html,,,,2.3,,Jim Seminoff,seminji01,G-F,1950.0,,BOS,,,.427,,,3.6,,,"Los Angeles, California"
27,,,,,,,3.7,,.315,68,/players/s/senesge01.html,,,,0.7,,George Senesky,senesge01,PG,1950.0,,PHW,,,.379,,,4.4,,,"Mahanoy City, Pennsylvania"
22,,,,,,,2.7,,.336,62,/players/s/seymopa01.html,,,,1.1,,Paul Seymour,seymopa01,G-F,1950.0,,SYR,,,.396,,,3.8,,,"Toledo, Ohio"
25,,,,,,,0.4,,.356,43,/players/s/shaefca01.html,,,,0.4,,Carl Shaeffer,shaefca01,F-G,1950.0,,INO,,,.405,,,0.8,,,"Delphi, Indiana"
26,,,,,,,1.4,,.282,67,/players/s/shannho01.html,,,,1.5,,Howie Shannon,shannho01,G-F,1950.0,,BOS,,,.404,,,2.9,,,"Manhattan, Kansas"
36,,,,,,,-0.2,,.372,23,/players/s/shippch01.html,,,,-0.4,,Charley Shipp,shippch01,G-F,1950.0,,WAT,,,.336,,,-0.6,,,"Indianapolis, Indiana"
24,,,,,,,1.5,,.410,60,/players/s/simmoco01.html,,,,0.9,,Connie Simmons,simmoco01,C-F,1950.0,,NYK,,,.395,,,2.4,,,"Newark, New Jersey"
31,,,,,,,0.8,,.377,61,/players/s/smawlbe01.html,,,,4.3,,Belus Smawley,smawlbe01,SG,1950.0,,STB,,,.430,,,5.0,,,"Golden Valley, North Carolina"
27,,,,,,,0.1,,.552,59,/players/s/smileja01.html,,,,0.1,,Jack Smiley,smileja01,F-G,1950.0,,TOT,,,.367,,,0.2,,,"Sandwich, Illinois"
29,,,,,,,-0.2,,.817,60,/players/s/sobekch01.html,,,,3.4,,Chips Sobek,sobekch01,G-F,1950.0,,SHE,,,.507,,,3.1,,,"Hammond, Indiana"
25,,,,,,,3.7,,.297,68,/players/s/spearod01.html,,,,1.9,,Odie Spears,spearod01,SF,1950.0,,CHS,,,.406,,,5.6,,,"Scottsville, Kentucky"
29,,,,,,,0.0,,.333,7,/players/s/spectar01.html,,,,-0.2,,Art Spector,spectar01,F,1950.0,,BOS,,,.182,,,-0.2,,,"Philadelphia, Pennsylvania"
28,,,,,,,3.1,,.592,57,/players/s/stanced01.html,,,,3.0,,Ed Stanczak,stanced01,F,1950.0,,AND,,,.453,,,6.2,,,"Fort Wayne, Indiana"
26,,,,,,,0.4,,.254,49,/players/s/stumpge01.html,,,,-0.6,,Gene Stump,stumpge01,F-G,1950.0,,TOT,,,.344,,,-0.2,,,
26,,,,,,,2.0,,.434,65,/players/t/todormi01.html,,,,1.0,,Mike Todorovich,todormi01,F-C,1950.0,,TOT,,,.390,,,3.0,,,"Zeigler, Illinois"
27,,,,,,,-0.7,,.514,62,/players/t/toomaja01.html,,,,4.3,,Jack Toomay,toomaja01,C-F,1950.0,,DNN,,,.471,,,3.6,,,"Ontario, California"
29,,,,,,,0.0,,.261,29,/players/t/toughbo01.html,,,,-0.6,,Bob Tough,toughbo01,G-F,1950.0,,TOT,,,.331,,,-0.6,,,"New York, New York"
29,,,,,,,1.9,,.298,68,/players/t/towerbl01.html,,,,0.7,,Blackie Towery,towerbl01,F-C,1950.0,,BLB,,,.389,,,2.6,,,"Caldwell, Kentucky"
27,,,,,,,0.0,,.400,4,/players/t/triptdi01.html,,,,-0.1,,Dick Triptow,triptdi01,G-F,1950.0,,BLB,,,.170,,,-0.1,,,"Chicago, Illinois"
27,,,,,,,0.7,,.802,56,/players/v/vanbrbu01.html,,,,1.6,,Butch van Breda Kolff,vanbrbu01,G-F,1950.0,,NYK,,,.456,,,2.3,,,"Glen Ridge, New Jersey"
26,,,,,,,1.2,,.369,35,/players/v/vancege01.html,,,,1.0,,Gene Vance,vancege01,G-F,1950.0,,TRI,,,.405,,,2.2,,,"Peru, Illinois"
21,,,,,,,0.9,,.359,42,/players/v/vandeer01.html,,,,3.0,,Ernie Vandeweghe,vandeer01,F-G,1950.0,,NYK,,,.466,,,3.9,,,"Montreal, Canada"
28,,,,,,,-0.4,,.245,54,/players/v/volkefl01.html,,,,-1.6,,Floyd Volker,volkefl01,F-C,1950.0,,TOT,,,.340,,,-2.0,,,"Casper, Wyoming"
27,,,,,,,1.2,,.342,59,/players/v/vonniwh01.html,,,,1.1,,Whitey Von Nieda,vonniwh01,G-F,1950.0,,TOT,,,.405,,,2.3,,,"Ephrata, Pennsylvania"
30,,,,,,,2.2,,.232,63,/players/w/wagercl01.html,,,,-0.8,,Clint Wager,wagercl01,C-F,1950.0,,FTW,,,.320,,,1.5,,,"Winona, Minnesota"
27,,,,,,,0.0,,.648,11,/players/w/wagneda01.html,,,,0.6,,Danny Wagner,wagneda01,G,1950.0,,SHE,,,.497,,,0.6,,,"Henryetta, Oklahoma"
28,,,,,,,1.0,,.196,68,/players/w/walkebr01.html,,,,0.9,,Brady Walker,walkebr01,PF,1950.0,,BOS,,,.401,,,1.9,,,"Provo, Utah"
22,,,,,,,0.9,,.376,53,/players/w/walthpa01.html,,,,1.3,,Paul Walther,walthpa01,SG,1950.0,,TOT,,,.431,,,2.2,,,"Covington, Kentucky"
28,,,,,,,1.9,,.572,67,/players/w/wanzebo01.html,,,,8.6,,Bobby Wanzer*,wanzebo01,G,1950.0,,ROC,,,.515,,,10.5,,,"Brooklyn, New York"
23,,,,,,,1.2,,.346,56,/players/w/wiermu01.html,,,,0.4,,Murray Wier,wiermu01,G,1950.0,,TRI,,,.388,,,1.6,,,"Grand View, Iowa"
26,,,,,,,0.1,,.575,37,/players/w/wilcudc01.html,,,,0.5,,D.C. Wilcutt,wilcudc01,G,1950.0,,STB,,,.421,,,0.6,,,"Patton, Alabama"
28,,,,,,,0.0,,.071,6,/players/w/woodbo01.html,,,,-0.1,,Bob Wood,woodbo01,G,1950.0,,SHE,,,.242,,,-0.2,,,"Lafarge, Wisconsin"
24,,,,,,,3.6,,.337,68,/players/z/zasloma01.html,,,,4.8,,Max Zaslofsky,zasloma01,SG,1950.0,,CHS,,,.429,,,8.4,,,"Brooklyn, New York"
22,,,,,,,4.5,,.609,65,/players/a/arizipa01.html,,,,9.2,,Paul Arizin*,arizipa01,SF,1951.0,,PHW,,,.512,,,13.7,,,"Philadelphia, Pennsylvania"
32,,,,,,,0.9,,.388,38,/players/a/armstcu01.html,,,,-0.3,,Curly Armstrong,armstcu01,G-F,1951.0,,FTW,,,.372,,,0.6,,,"Fort Wayne, Indiana"
30,,,,,,,0.7,,.381,56,/players/b/barkecl01.html,,,,-0.9,,Cliff Barker,barkecl01,SG,1951.0,,INO,,,.322,,,-0.2,,,"Yorktown, Indiana"
26,,,,,,,1.9,,.177,68,/players/b/barnhle01.html,,,,-0.7,,Leo Barnhorst,barnhle01,SF,1951.0,,INO,,,.377,,,1.3,,,"Indianapolis, Indiana"
25,,,,,,,0.2,,.474,17,/players/b/barteed01.html,,,,-0.8,,Ed Bartels,barteed01,F,1951.0,,WSC,,,.307,,,-0.5,,,"New York, New York"
22,,,,,,,0.2,,.237,12,/players/b/beached01.html,,,,-0.4,,Ed Beach,beached01,F,1951.0,,TOT,,,.262,,,-0.3,,,"Elizabeth, New Jersey"
23,,,,,,,2.3,,.341,66,/players/b/beardra01.html,,,,4.1,,Ralph Beard,beardra01,G,1951.0,,INO,,,.435,,,6.5,,,"Hardinsburg, Kentucky"
24,,,,,,,0.0,,.250,2,/players/b/blevile01.html,,,,-0.1,,Leon Blevins,blevile01,G,1951.0,,INO,,,.225,,,0.0,,,"Black Oak, Arkansas"
26,,,,,,,1.0,,.500,53,/players/b/bobbne01.html,,,,0.0,,Nelson Bobb,bobbne01,PG,1951.0,,PHW,,,.384,,,1.1,,,"Philadelphia, Pennsylvania"
26,,,,,,,0.2,,.243,24,/players/b/borsaik01.html,,,,-0.1,,Ike Borsavage,borsaik01,C-F,1951.0,,PHW,,,.391,,,0.1,,,"Plymouth, Pennsylvania"
23,,,,,,,1.0,,.383,66,/players/b/borylvi01.html,,,,6.4,,Vince Boryla,borylvi01,SF,1951.0,,NYK,,,.485,,,7.4,,,"East Chicago, Indiana"
28,,,,,,,0.8,,.298,48,/players/b/boykoha01.html,,,,0.8,,Harry Boykoff,boykoha01,C,1951.0,,TOT,,,.429,,,1.7,,,"Brooklyn, New York"
27,,,,,,,2.7,,.451,68,/players/b/brianfr01.html,,,,2.9,,Frankie Brian,brianfr01,G,1951.0,,TRI,,,.424,,,5.6,,,"Zachary, Louisiana"
25,,,,,,,1.9,,.481,64,/players/b/budkowa01.html,,,,2.1,,Walt Budko,budkowa01,PF,1951.0,,BLB,,,.441,,,4.0,,,"Kearney, New Jersey"
26,,,,,,,0.6,,.319,33,/players/b/burriar01.html,,,,-0.9,,Art Burris,burriar01,SF,1951.0,,FTW,,,.299,,,-0.3,,,"Nashville, Tennessee"
27,,,,,,,0.6,,.315,47,/players/b/byrneto01.html,,,,-0.8,,Tommy Byrnes,byrneto01,F-G,1951.0,,TOT,,,.357,,,-0.2,,,"Teaneck, New Jersey"
25,,,,,,,0.4,,.447,46,/players/c/calabge01.html,,,,0.6,,Gerry Calabrese,calabge01,SG,1951.0,,SYR,,,.426,,,1.0,,,"Hoboken, New Jersey"
23,,,,,,,1.0,,.451,66,/players/c/calhobi01.html,,,,1.2,,Bill Calhoun,calhobi01,SG,1951.0,,ROC,,,.421,,,2.2,,,"San Francisco, California"
31,,,,,,,0.1,,.348,9,/players/c/carlsdo01.html,,,,0.0,,Don Carlson,carlsdo01,G-F,1951.0,,BLB,,,.396,,,0.2,,,"Minneapolis, Minnesota"
33,,,,,,,1.3,,.382,56,/players/c/carpebo01.html,,,,0.5,,Bob Carpenter,carpebo01,F-C,1951.0,,TOT,,,.413,,,1.9,,,"Cumby, Texas"
33,,,,,,,1.1,,.685,53,/players/c/cervial01.html,,,,4.2,,Al Cervi*,cervial01,PG,1951.0,,SYR,,,.509,,,5.3,,,"Buffalo, New York"
25,,,,,,,0.1,,.373,14,/players/c/chollle01.html,,,,-0.8,,Leroy Chollet,chollle01,F,1951.0,,SYR,,,.202,,,-0.7,,,"New Orleans, Louisiana"
23,,,,,,,2.7,,.551,67,/players/c/chrisca01.html,,,,0.5,,Cal Christensen,chrisca01,SF,1951.0,,TRI,,,.401,,,3.2,,,"Toledo, Ohio"
28,,,,,,,1.2,,.401,65,/players/c/cliftna01.html,,,,-1.7,,Nat Clifton*,cliftna01,PF,1951.0,,NYK,,,.364,,,-0.4,,,"Little Rock, Arkansas"
29,,,,,,,3.1,,.353,65,/players/c/clossbi01.html,,,,-0.3,,Bill Closs,clossbi01,SF,1951.0,,PHW,,,.391,,,2.8,,,"Edge, Texas"
26,,,,,,,2.2,,.230,67,/players/c/colemja01.html,,,,4.3,,Jack Coleman,colemja01,PF,1951.0,,ROC,,,.463,,,6.5,,,"Burgin, Kentucky"
24,,,,,,,1.4,,.444,66,/players/c/coopech01.html,,,,1.9,,Chuck Cooper*,coopech01,F,1951.0,,BOS,,,.428,,,3.3,,,"Pittsburgh, Pennsylvania"
23,,,,,,,0.5,,.362,34,/players/c/corlera01.html,,,,-0.5,,Ray Corley,corlera01,G,1951.0,,TOT,,,.346,,,0.0,,,"Staten Island, New York"
22,,,,,,,1.8,,.321,69,/players/c/cousybo01.html,,,,2.2,,Bob Cousy*,cousybo01,PG,1951.0,,BOS,,,.415,,,3.9,,,"New York, New York"
31,,,,,,,1.6,,.434,63,/players/d/daviebo01.html,,,,5.3,,Bob Davies*,daviebo01,PG,1951.0,,ROC,,,.457,,,6.9,,,"Harrisburg, Pennsylvania"
28,,,,,,,0.1,,.280,5,/players/d/dezonha01.html,,,,-0.2,,Hank DeZonie,dezonha01,C-F,1951.0,,TRI,,,.303,,,-0.1,,,"New York, New York"
23,,,,,,,0.1,,.411,13,/players/d/dolhojo01.html,,,,0.0,,Joe Dolhon,dolhojo01,G,1951.0,,BLB,,,.386,,,0.1,,,"Yonkers, New York"
24,,,,,,,0.7,,.768,68,/players/d/donhabo01.html,,,,3.8,,Bob Donham,donhabo01,SG,1951.0,,BOS,,,.522,,,4.5,,,"Hammond, Indiana"
28,,,,,,,0.1,,.550,14,/players/d/duncaan01.html,,,,-0.4,,Andy Duncan,duncaan01,F-C,1951.0,,BOS,,,.292,,,-0.3,,,
28,,,,,,,2.9,,.312,68,/players/e/eddledi01.html,,,,0.9,,Dike Eddleman,eddledi01,SF,1951.0,,TRI,,,.408,,,3.8,,,"Centralia, Illinois"
28,,,,,,,0.0,,1.000,3,/players/e/ellefra01.html,,,,0.0,,Ray Ellefson,ellefra01,C,1951.0,,NYK,,,.347,,,0.0,,,"Brookings, South Dakota"
25,,,,,,,2.2,,.440,68,/players/f/ferriar01.html,,,,0.2,,Arnie Ferrin,ferriar01,F-G,1951.0,,MNL,,,.395,,,2.4,,,"Salt Lake City, Utah"
22,,,,,,,3.6,,.419,68,/players/f/foustla01.html,,,,0.9,,Larry Foust,foustla01,C,1951.0,,FTW,,,.409,,,4.5,,,"Painesville, Ohio"
29,,,,,,,4.5,,.325,66,/players/f/fulksjo01.html,,,,-0.2,,Joe Fulks*,fulksjo01,PF,1951.0,,PHW,,,.398,,,4.3,,,"Birmingham, Kentucky"
28,,,,,,,1.1,,.325,61,/players/g/gaborbi01.html,,,,0.4,,Bill Gabor,gaborbi01,SG,1951.0,,SYR,,,.405,,,1.5,,,"Binghamton, New York"
23,,,,,,,1.7,,.502,66,/players/g/gallaha01.html,,,,5.9,,Harry Gallatin*,gallaha01,F-C,1951.0,,NYK,,,.491,,,7.6,,,"Roxana, Illinois"
25,,,,,,,1.9,,.253,61,/players/g/gardnve01.html,,,,-0.3,,Vern Gardner,gardnve01,SG,1951.0,,PHW,,,.384,,,1.6,,,"Afton, Wyoming"
23,,,,,,,0.2,,.522,15,/players/g/gaydaed01.html,,,,0.4,,Ed Gayda,gaydaed01,G-F,1951.0,,TRI,,,.495,,,0.6,,,
28,,,,,,,0.2,,.525,16,/players/g/gilmuch01.html,,,,-0.3,,Chuck Gilmur,gilmuch01,F-C,1951.0,,WSC,,,.340,,,-0.1,,,"Seattle, Washington"
23,,,,,,,1.1,,.451,61,/players/g/grantbu01.html,,,,-0.5,,Bud Grant,grantbu01,F,1951.0,,MNL,,,.358,,,0.6,,,"Superior, Wisconsin"
24,,,,,,,3.3,,.541,66,/players/g/grozaal01.html,,,,14.7,,Alex Groza,grozaal01,C,1951.0,,INO,,,.552,,,18.0,,,"Martins Ferry, Ohio"
31,,,,,,,,,.552,68,/players/h/halbech01.html,,,,,,Chick Halbert,halbech01,C,1951.0,,TOT,,,.448,,,,,,"Albany, Texas"
32,,,,,,,0.3,,.170,26,/players/h/halebr01.html,,,,-0.7,,Bruce Hale,halebr01,G-F,1951.0,,INO,,,.324,,,-0.4,,,"Medford, Oregon"
27,,,,,,,1.3,,.399,63,/players/h/hannual01.html,,,,0.4,,Alex Hannum*,hannual01,PF,1951.0,,SYR,,,.406,,,1.7,,,"Los Angeles, California"
30,,,,,,,0.4,,.331,29,/players/h/hargijo01.html,,,,0.3,,John Hargis,hargijo01,G-F,1951.0,,TOT,,,.423,,,0.7,,,"Nacogdoches, Texas"
23,,,,,,,0.8,,.431,56,/players/h/harribo01.html,,,,0.2,,Bob Harris,harribo01,F-C,1951.0,,TOT,,,.402,,,1.0,,,"Linden, Tennessee"
23,,,,,,,2.3,,.296,68,/players/h/harribo02.html,,,,1.0,,Bob Harrison,harribo02,G,1951.0,,MNL,,,.411,,,3.3,,,"Toledo, Ohio"
29,,,,,,,0.3,,.394,31,/players/h/hassebi01.html,,,,-0.5,,Billy Hassett,hassebi01,G,1951.0,,BLB,,,.354,,,-0.2,,,"New York, New York"
27,,,,,,,,,.368,71,/players/h/hermskl01.html,,,,,,Kleggie Hermsen,hermskl01,C-F,1951.0,,TOT,,,.356,,,,,,"Hill City, Minnesota"
28,,,,,,,1.1,,.415,65,/players/h/hertzso01.html,,,,1.4,,Sonny Hertzberg,hertzso01,G,1951.0,,BOS,,,.412,,,2.5,,,"Brooklyn, New York"
25,,,,,,,1.1,,.391,41,/players/h/hoffmpa01.html,,,,-0.2,,Paul Hoffman,hoffmpa01,G-F,1951.0,,BLB,,,.384,,,0.8,,,
25,,,,,,,1.8,,.231,67,/players/h/hollajo01.html,,,,-1.6,,Joe Holland,hollajo01,SF,1951.0,,INO,,,.359,,,0.2,,,"Birmingham, Kentucky"
30,,,,,,,1.0,,.319,68,/players/h/holzmre01.html,,,,-0.2,,Red Holzman*,holzmre01,PG,1951.0,,ROC,,,.388,,,0.8,,,"Brooklyn, New York"
22,,,,,,,1.0,,.239,60,/players/h/huttojo01.html,,,,-0.3,,Joe Hutton,huttojo01,SG,1951.0,,MNL,,,.369,,,0.6,,,"Excelsior, Minnesota"
25,,,,,,,0.7,,.302,48,/players/j/jamesge01.html,,,,-0.2,,Gene James,jamesge01,F,1951.0,,TOT,,,.379,,,0.5,,,"Ironton, Ohio"
30,,,,,,,1.3,,.359,63,/players/j/jarosto01.html,,,,-0.8,,Tony Jaros,jarosto01,F-G,1951.0,,MNL,,,.363,,,0.6,,,"Minneapolis, Minnesota"
30,,,,,,,1.7,,.921,68,/players/j/johnsar01.html,,,,7.5,,Arnie Johnson,johnsar01,SF,1951.0,,ROC,,,.564,,,9.1,,,"Gonvick, Minnesota"
29,,,,,,,2.5,,.220,68,/players/j/johnsra01.html,,,,-1.7,,Ralph Johnson,johnsra01,PG,1951.0,,FTW,,,.361,,,0.8,,,"Huntington, Indiana"
24,,,,,,,0.8,,.325,22,/players/j/joneswa01.html,,,,1.4,,Wah Wah Jones,joneswa01,PF,1951.0,,INO,,,.456,,,2.1,,,"Harlan, Kentucky"
25,,,,,,,1.6,,.442,63,/players/j/jorgeno01.html,,,,2.0,,Noble Jorgensen,jorgeno01,C,1951.0,,TOT,,,.438,,,3.6,,,"Columbus, Ohio"
22,,,,,,,0.4,,.437,61,/players/k/kaftage01.html,,,,1.1,,George Kaftan,kaftage01,SF,1951.0,,NYK,,,.440,,,1.6,,,"New York, New York"
26,,,,,,,3.1,,.428,68,/players/k/kerrija01.html,,,,2.6,,Jack Kerris,kerrija01,PF,1951.0,,FTW,,,.434,,,5.7,,,"Chicago, Illinois"
25,,,,,,,1.4,,.402,61,/players/k/kluehdu01.html,,,,0.9,,Duane Klueh,kluehdu01,G,1951.0,,FTW,,,.417,,,2.3,,,"Bottineau, North Dakota"
25,,,,,,,,,.230,62,/players/k/kudelfr01.html,,,,,,Frank Kudelka,kudelfr01,G-F,1951.0,,TOT,,,.387,,,,,,"San Francisco, California"
24,,,,,,,0.2,,.441,30,/players/l/lavelto01.html,,,,0.4,,Tony Lavelli,lavelto01,F,1951.0,,NYK,,,.446,,,0.6,,,"Somerville, Massachusetts"
24,,,,,,,1.6,,.215,63,/players/l/lavoybo01.html,,,,-0.6,,Bob Lavoy,lavoybo01,PF,1951.0,,INO,,,.388,,,1.0,,,"Aurora, Illinois"
23,,,,,,,0.5,,.511,57,/players/l/leedeed01.html,,,,0.8,,Ed Leede,leedeed01,F-G,1951.0,,BOS,,,.417,,,1.3,,,"New York, New York"
25,,,,,,,2.1,,.309,63,/players/l/livinro01.html,,,,-1.2,,Ron Livingstone,livinro01,C,1951.0,,PHW,,,.354,,,0.9,,,"Oakland, California"
22,,,,,,,0.1,,.371,7,/players/l/lloydea01.html,,,,0.4,,Earl Lloyd*,lloydea01,SF,1951.0,,WSC,,,.528,,,0.6,,,"Alexandria, Virginia"
21,,,,,,,,,.470,61,/players/l/lofgrdo01.html,,,,,,Don Lofgran,lofgrdo01,F-C,1951.0,,TOT,,,.364,,,,,,"Oakland, California"
